project_id,project_name,district,state,latitude,longitude,land_area_acres,comp_offered_lakhs,comp_demanded_lakhs,litigation_cases,title_dispute_count,comp_disbursal_delay_months,public_objections_count,slao_officer_vacant,forest_clearance_status,env_clearance_status,delay_risk_label,source_portal
PRJ_MST_1492,Bulk Water Pipeline Project #492 (Nan),,NAN,25.0588,80.4137,344.81,2864.09,3559.32,2,4,25,86,1,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1493,Highway Project #493 (Rajasthan),taruna,RAJASTHAN,21.3813,81.1368,109.61,1313.33,1600.75,3,3,10,112,0,APPROVED,APPROVED,54.83,datafile parivesh.nic.in.csv
PRJ_MST_1494,Freight Corridor Project #494 (Nan),,NAN,19.6961,84.9478,316.06,3511.66,4234.51,6,3,27,71,1,PENDING,APPROVED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1495,Power Grid Line Project #495 (Uttar Pradesh),DIVYANSH RAJ,UTTAR PRADESH,26.8286,77.6096,74.2,751.78,1119.31,1,2,1,91,0,APPROVED,APPROVED,39.66,datafile parivesh.nic.in.csv
PRJ_MST_1496,Urban Transit Corridor Project #496 (Nan),,NAN,20.5344,78.9538,63.68,441.13,749.19,4,4,7,22,0,PENDING,APPROVED,71.43,datafile parivesh.nic.in.csv
PRJ_MST_1497,Industrial Zone Project #497 (Odisha),STEEL AUTHORITY OF INDIA LTD,ODISHA,18.2918,78.257,124.73,1328.82,1694.23,4,4,28,67,0,REJECTED,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1498,Bulk Water Pipeline Project #498 (Nan),,NAN,19.3565,78.0381,121.45,1085.27,1669.35,5,1,10,13,0,PENDING,APPROVED,70.58,datafile parivesh.nic.in.csv
PRJ_MST_1499,Highway Project #499 (Nan),,NAN,22.9448,81.8288,159.28,1555.27,2337.51,7,2,36,62,1,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1500,Freight Corridor Project #500 (West Bengal),MALAY PANJA,WEST BENGAL,24.2213,80.1501,129.23,1226.03,1848.38,0,2,17,116,0,APPROVED,REJECTED,71.34,datafile parivesh.nic.in.csv
PRJ_MST_1501,Power Grid Line Project #501 (Nan),,NAN,22.4444,84.0806,207.46,1648.29,2657.57,7,2,13,105,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1502,Urban Transit Corridor Project #502 (Maharashtra),mahadev vitthal suryavanshi,MAHARASHTRA,20.1103,75.1702,51.44,375.85,536.87,7,3,9,92,0,APPROVED,PENDING,84.54,datafile parivesh.nic.in.csv
PRJ_MST_1503,Industrial Zone Project #503 (Nan),,NAN,22.8971,80.6123,283.33,1910.28,2995.32,6,1,34,64,0,PENDING,APPROVED,94.73,datafile parivesh.nic.in.csv
PRJ_MST_1504,Bulk Water Pipeline Project #504 (Rajasthan),keshu singh,RAJASTHAN,20.5843,82.0906,108.66,1229.4,1675.56,0,5,8,67,1,REJECTED,PENDING,87.7,datafile parivesh.nic.in.csv
PRJ_MST_1505,Highway Project #505 (Nan),,NAN,21.1451,83.1198,320.77,2339.18,3746.69,4,2,34,62,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1506,Freight Corridor Project #506 (Telangana),LAKSHMA REDDY bANDARI,TELANGANA,19.0335,78.5966,317.58,2636.36,4279.15,6,1,10,95,0,APPROVED,APPROVED,67.48,datafile parivesh.nic.in.csv
PRJ_MST_1507,Power Grid Line Project #507 (Nan),,NAN,19.2499,83.9224,25.23,179.64,271.2,2,2,11,96,1,PENDING,REJECTED,93.73,datafile parivesh.nic.in.csv
PRJ_MST_1508,Urban Transit Corridor Project #508 (Rajasthan),anwar ahmed gajdhar,RAJASTHAN,20.2518,78.4027,301.72,3310.36,4208.4,1,3,2,112,0,APPROVED,PENDING,55.92,datafile parivesh.nic.in.csv
PRJ_MST_1509,Industrial Zone Project #509 (Nan),,NAN,24.6092,79.0325,242.95,2185.49,3411.42,5,4,13,89,0,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1510,Bulk Water Pipeline Project #510 (Kerala),ADISH GRANITES PRIVATE LIMITED,KERALA,21.1976,82.0349,32.43,249.71,408.79,3,2,27,80,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1511,Highway Project #511 (Nan),,NAN,24.4235,79.3503,121.95,870.06,1296.49,3,2,10,102,0,PENDING,PENDING,80.75,datafile parivesh.nic.in.csv
PRJ_MST_1512,Freight Corridor Project #512 (Kerala),YESEMM STEEL Products kanjikkodu private limited,KERALA,25.9259,75.5771,206.2,2037.62,3019.08,2,3,24,86,0,APPROVED,APPROVED,66.27,datafile parivesh.nic.in.csv
PRJ_MST_1513,Power Grid Line Project #513 (Nan),,NAN,23.7803,79.9751,216.05,2320.67,3391.66,5,0,20,63,0,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1514,Urban Transit Corridor Project #514 (Rajasthan),shree kumar lakhotia,RAJASTHAN,25.0288,77.9559,244.67,2704.24,4225.11,2,2,9,31,0,APPROVED,REJECTED,63.31,datafile parivesh.nic.in.csv
PRJ_MST_1515,Industrial Zone Project #515 (Nan),,NAN,19.5454,80.7673,228.7,2592.26,4204.72,4,3,14,115,1,PENDING,APPROVED,94.52,datafile parivesh.nic.in.csv
PRJ_MST_1516,Bulk Water Pipeline Project #516 (Andhra Pradesh),NEW & RENEWABLE ENERGY DEVELOPMENT CORPORATION OF ANDHRA PRADESH LIMITED,ANDHRA PRADESH,20.5494,78.3298,329.77,2132.17,3030.45,2,0,18,78,0,REJECTED,APPROVED,74.34,datafile parivesh.nic.in.csv
PRJ_MST_1517,Highway Project #517 (Nan),,NAN,18.8084,78.3483,263.25,2512.57,3320.29,4,4,21,12,0,PENDING,APPROVED,78.23,datafile parivesh.nic.in.csv
PRJ_MST_1518,Freight Corridor Project #518 (Madhya Pradesh),SHARMI PACHAYA,MADHYA PRADESH,19.5974,80.4897,265.8,1806.31,2895.61,0,2,20,65,0,REJECTED,PENDING,85.87,datafile parivesh.nic.in.csv
PRJ_MST_1519,Power Grid Line Project #519 (Nan),,NAN,25.5303,83.4465,55.93,348.1,577.06,6,3,31,18,1,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1520,Urban Transit Corridor Project #520 (Odisha),INOX SOLAR LIMITED,ODISHA,22.5133,76.2771,182.9,1628.69,2223.84,7,4,22,23,0,APPROVED,APPROVED,81.61,datafile parivesh.nic.in.csv
PRJ_MST_1521,Industrial Zone Project #521 (Nan),,NAN,23.737,77.1567,306.03,3453.85,4176.89,6,3,12,108,0,PENDING,PENDING,91.3,datafile parivesh.nic.in.csv
PRJ_MST_1522,Bulk Water Pipeline Project #522 (Rajasthan),PUSHPA KANWAR,RAJASTHAN,23.2936,80.7157,26.02,283.16,351.83,6,2,4,87,0,APPROVED,APPROVED,60.45,datafile parivesh.nic.in.csv
PRJ_MST_1523,Highway Project #523 (Nan),,NAN,25.2275,81.6999,80.36,951.1,1581.88,4,3,3,10,0,PENDING,REJECTED,84.13,datafile parivesh.nic.in.csv
PRJ_MST_1524,Freight Corridor Project #524 (Punjab),Rural Development,PUNJAB,25.4974,77.103,57.18,670.74,1021.38,6,2,27,58,1,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1525,Power Grid Line Project #525 (Nan),,NAN,21.5813,79.0179,301.59,3472.61,4864.7,3,0,13,85,0,PENDING,PENDING,73.93,datafile parivesh.nic.in.csv
PRJ_MST_1526,Urban Transit Corridor Project #526 (Nan),,NAN,23.796,77.5722,35.99,403.12,516.08,6,1,7,14,0,PENDING,APPROVED,63.5,datafile parivesh.nic.in.csv
PRJ_MST_1527,Industrial Zone Project #527 (Haryana),HINDUSTAN PETROLEUM COORPERATION LIMITED,HARYANA,18.4996,84.3132,184.81,2037.78,2913.18,5,3,8,9,0,PENDING,APPROVED,70.37,datafile parivesh.nic.in.csv
PRJ_MST_1528,Bulk Water Pipeline Project #528 (Nan),,NAN,25.5089,80.9423,186.02,1260.79,1962.22,4,2,34,40,0,PENDING,APPROVED,84.48,datafile parivesh.nic.in.csv
PRJ_MST_1529,Highway Project #529 (Nan),,NAN,18.8539,75.5155,272.36,1873.64,3137.66,6,3,36,26,1,PENDING,APPROVED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1530,Freight Corridor Project #530 (Maharashtra),JWR Logistics private limited,MAHARASHTRA,19.4121,74.7373,134.67,1549.23,2431.38,1,1,20,59,0,PENDING,REJECTED,81.03,datafile parivesh.nic.in.csv
PRJ_MST_1531,Power Grid Line Project #531 (Nan),,NAN,19.5023,79.7909,327.37,3035.12,4923.18,2,3,17,72,0,PENDING,PENDING,74.58,datafile parivesh.nic.in.csv
PRJ_MST_1532,Urban Transit Corridor Project #532 (Punjab),PUNJAB WATER SUPPLY & SEWERAGE BOARD,PUNJAB,24.2726,75.6109,118.74,980.33,1415.35,1,1,32,51,0,REJECTED,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1533,Industrial Zone Project #533 (Nan),,NAN,24.3697,84.0938,201.87,1796.97,3011.68,2,1,7,27,0,PENDING,REJECTED,72.99,datafile parivesh.nic.in.csv
PRJ_MST_1534,Bulk Water Pipeline Project #534 (Nan),,NAN,21.5072,77.4102,38.99,330.77,442.14,4,0,16,64,0,PENDING,PENDING,76.18,datafile parivesh.nic.in.csv
PRJ_MST_1535,Highway Project #535 (Uttar Pradesh),Executive engineer ken betwa link canal construction division -1 mahoba,UTTAR PRADESH,26.5886,79.4869,216.45,1330.37,1960.65,0,4,30,16,0,PENDING,PENDING,77.97,datafile parivesh.nic.in.csv
PRJ_MST_1536,Freight Corridor Project #536 (Nan),,NAN,19.6749,78.2116,232.2,1485.95,2124.18,2,6,33,94,0,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1537,Power Grid Line Project #537 (Gujarat),KIRANKUMAR MOHANLAL DESAI,GUJARAT,21.755,83.9203,264.59,2479.27,3267.73,6,4,5,43,0,APPROVED,PENDING,70.53,datafile parivesh.nic.in.csv
PRJ_MST_1538,Urban Transit Corridor Project #538 (Nan),,NAN,24.4058,80.225,52.64,506.7,661.25,3,4,21,9,0,PENDING,APPROVED,72.25,datafile parivesh.nic.in.csv
PRJ_MST_1539,Industrial Zone Project #539 (Tamil Nadu),MOLCLONE LABS PRIVATE LIMITED,TAMIL NADU,10.3611,78.9706,133.78,982.4,1397.28,3,4,13,62,0,APPROVED,APPROVED,59.57,datafile parivesh.nic.in.csv
PRJ_MST_1540,Bulk Water Pipeline Project #540 (Nan),,NAN,22.5865,78.7774,247.45,1935.44,2403.7,5,3,2,100,1,PENDING,APPROVED,82.94,datafile parivesh.nic.in.csv
PRJ_MST_1541,Highway Project #541 (Uttar Pradesh),HARI MANDIR MINERAL TRADERS,UTTAR PRADESH,26.324,78.745,80.11,762.41,921.84,4,3,11,92,1,APPROVED,REJECTED,90.89,datafile parivesh.nic.in.csv
PRJ_MST_1542,Freight Corridor Project #542 (Nan),,NAN,20.0205,84.183,20.84,236.72,347.41,7,3,35,81,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1543,Power Grid Line Project #543 (Tamil Nadu),M G RAJENDRAN,TAMIL NADU,12.5773,80.0781,108.29,1294.3,2101.61,3,2,11,46,0,APPROVED,APPROVED,54.4,datafile parivesh.nic.in.csv
PRJ_MST_1544,Urban Transit Corridor Project #544 (Nan),,NAN,25.1564,75.511,250.71,1674.68,2681.02,3,2,1,37,0,PENDING,PENDING,67.56,datafile parivesh.nic.in.csv
PRJ_MST_1545,Industrial Zone Project #545 (Maharashtra),MILIND VASANTRAO NIMJE,MAHARASHTRA,18.5372,73.6893,158.25,1278.93,1627.03,0,3,1,102,1,PENDING,PENDING,70.5,datafile parivesh.nic.in.csv
PRJ_MST_1546,Bulk Water Pipeline Project #546 (Nan),,NAN,18.6932,84.2491,125.29,840.37,1042.86,4,1,14,112,1,PENDING,APPROVED,85.44,datafile parivesh.nic.in.csv
PRJ_MST_1547,Highway Project #547 (Nan),,NAN,18.2869,75.6548,90.02,959.64,1177.41,3,0,22,69,1,PENDING,APPROVED,81.23,datafile parivesh.nic.in.csv
PRJ_MST_1548,Freight Corridor Project #548 (Ladakh),Ministry of Defense,LADAKH,19.6109,80.779,123.3,1199.19,1625.3,6,4,28,103,1,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1549,Power Grid Line Project #549 (Nan),,NAN,19.215,83.3802,142.25,1142.39,1708.94,5,1,16,75,0,PENDING,PENDING,88.46,datafile parivesh.nic.in.csv
PRJ_MST_1550,Urban Transit Corridor Project #550 (Jharkhand),BHARTI AIRTEL LIMITED,JHARKHAND,19.1244,80.7326,63.59,398.66,601.74,4,1,31,52,1,REJECTED,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1551,Industrial Zone Project #551 (Nan),,NAN,21.0086,80.0085,243.51,1848.58,3049.57,0,3,6,77,0,PENDING,PENDING,64.3,datafile parivesh.nic.in.csv
PRJ_MST_1552,Bulk Water Pipeline Project #552 (Nan),,NAN,23.5023,76.7246,188.24,1137.93,1807.96,6,5,29,43,0,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1553,Highway Project #553 (Bihar),ANKIT KUMAR,BIHAR,24.9168,85.3217,302.95,3433.99,5446.47,7,4,27,118,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1554,Freight Corridor Project #554 (Nan),,NAN,22.5734,78.5435,20.12,141.03,218.28,2,3,13,73,1,PENDING,PENDING,90.41,datafile parivesh.nic.in.csv
PRJ_MST_1555,Power Grid Line Project #555 (Nan),,NAN,23.3642,80.6621,277.12,3012.82,4121.2,4,7,29,53,1,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1556,Urban Transit Corridor Project #556 (Uttar Pradesh),KARYAN BUILDCON PRIVATE LIMITED,UTTAR PRADESH,27.6929,77.921,281.46,2193.51,3623.89,7,3,16,19,0,PENDING,APPROVED,81.27,datafile parivesh.nic.in.csv
PRJ_MST_1557,Industrial Zone Project #557 (Nan),,NAN,22.0785,79.6238,41.17,327.32,540.16,2,1,31,78,0,PENDING,APPROVED,75.96,datafile parivesh.nic.in.csv
PRJ_MST_1558,Bulk Water Pipeline Project #558 (Tamil Nadu),TAMILNADU MINERALS LIMITED,TAMIL NADU,11.4192,79.6436,161.91,1270.63,2042.51,4,0,5,30,1,APPROVED,APPROVED,59.43,datafile parivesh.nic.in.csv
PRJ_MST_1559,Highway Project #559 (Nan),,NAN,20.6735,84.3323,134.35,1187.98,1997.44,7,3,23,6,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1560,Freight Corridor Project #560 (Rajasthan),RATTIRAM,RAJASTHAN,19.7473,78.6325,297.75,2532.91,3916.04,5,1,5,57,0,REJECTED,PENDING,83.43,datafile parivesh.nic.in.csv
PRJ_MST_1561,Power Grid Line Project #561 (Nan),,NAN,21.5961,76.119,179.76,1829.17,2770.36,3,2,26,104,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1562,Urban Transit Corridor Project #562 (Madhya Pradesh),RAGHUVEER SINGH,MADHYA PRADESH,20.6061,75.6539,105.4,650.76,1007.51,3,1,17,9,0,PENDING,APPROVED,61.16,datafile parivesh.nic.in.csv
PRJ_MST_1563,Industrial Zone Project #563 (Nan),,NAN,24.7447,75.8156,58.59,500.22,647.95,6,2,23,9,0,PENDING,APPROVED,80.4,datafile parivesh.nic.in.csv
PRJ_MST_1564,Bulk Water Pipeline Project #564 (Gujarat),GUJARAT GAS LIMITED,GUJARAT,21.8654,78.6915,223.33,1358.87,1683.0,2,1,36,111,0,PENDING,APPROVED,81.5,datafile parivesh.nic.in.csv
PRJ_MST_1565,Highway Project #565 (Nan),,NAN,19.9382,82.3438,136.07,1611.33,2097.87,5,2,23,38,1,PENDING,APPROVED,88.57,datafile parivesh.nic.in.csv
PRJ_MST_1566,Freight Corridor Project #566 (Nan),,NAN,20.7256,75.0127,189.44,2152.49,2838.09,7,4,33,27,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1567,Power Grid Line Project #567 (Rajasthan),prema ram sankhla,RAJASTHAN,25.9912,84.2015,139.64,1330.65,1802.82,2,3,14,29,1,REJECTED,APPROVED,85.6,datafile parivesh.nic.in.csv
PRJ_MST_1568,Urban Transit Corridor Project #568 (Nan),,NAN,23.226,78.7047,343.62,3131.96,4345.9,4,4,10,36,0,PENDING,APPROVED,69.23,datafile parivesh.nic.in.csv
PRJ_MST_1569,Industrial Zone Project #569 (Telangana),tummala suresh kumar,TELANGANA,18.6265,81.4143,153.88,1317.41,2082.72,6,1,21,118,0,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1570,Bulk Water Pipeline Project #570 (Nan),,NAN,19.3443,79.2279,285.12,3197.54,4455.42,3,1,23,66,0,PENDING,APPROVED,73.85,datafile parivesh.nic.in.csv
PRJ_MST_1571,Highway Project #571 (Madhya Pradesh),PURAN LAKSHKAR,MADHYA PRADESH,18.8605,82.6916,243.35,2125.5,3563.58,3,2,0,113,0,PENDING,PENDING,68.11,datafile parivesh.nic.in.csv
PRJ_MST_1572,Freight Corridor Project #572 (Nan),,NAN,25.4306,81.5342,108.49,811.27,1352.62,0,2,17,42,1,PENDING,PENDING,77.36,datafile parivesh.nic.in.csv
PRJ_MST_1573,Power Grid Line Project #573 (Haryana),1000 trees Housing private limited,HARYANA,18.9287,78.8173,185.3,1740.15,2944.43,4,2,11,78,0,APPROVED,APPROVED,62.02,datafile parivesh.nic.in.csv
PRJ_MST_1574,Urban Transit Corridor Project #574 (Nan),,NAN,24.9076,76.5348,153.62,1536.36,2116.94,2,1,27,84,0,PENDING,PENDING,81.4,datafile parivesh.nic.in.csv
PRJ_MST_1575,Industrial Zone Project #575 (Rajasthan),BHAGIRATH RAM,RAJASTHAN,18.6969,81.1714,260.32,2075.54,3370.23,6,4,6,51,0,APPROVED,REJECTED,83.85,datafile parivesh.nic.in.csv
PRJ_MST_1576,Bulk Water Pipeline Project #576 (Nan),,NAN,25.2105,83.5035,139.86,1146.25,1862.43,4,0,22,100,1,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1577,Highway Project #577 (Maharashtra),DHANVEER ENTERPRISES,MAHARASHTRA,19.643,72.8106,309.67,3516.31,5421.9,3,6,20,55,0,APPROVED,APPROVED,69.52,datafile parivesh.nic.in.csv
PRJ_MST_1578,Freight Corridor Project #578 (Nan),,NAN,21.8081,79.067,172.03,1917.54,2777.22,0,2,33,75,0,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1579,Power Grid Line Project #579 (Karnataka),R YASHWANTH KUMAR,KARNATAKA,20.6864,76.8367,328.82,3878.93,5498.39,2,3,10,67,0,PENDING,APPROVED,58.86,datafile parivesh.nic.in.csv
PRJ_MST_1580,Urban Transit Corridor Project #580 (Nan),,NAN,25.7606,81.7906,300.56,2202.4,3349.52,3,3,21,110,1,PENDING,APPROVED,87.7,datafile parivesh.nic.in.csv
PRJ_MST_1581,Industrial Zone Project #581 (Jharkhand),gopal prasad ray,JHARKHAND,22.0007,76.4351,123.93,1337.19,1866.43,5,0,34,8,0,APPROVED,APPROVED,71.56,datafile parivesh.nic.in.csv
PRJ_MST_1582,Bulk Water Pipeline Project #582 (Nan),,NAN,23.4784,82.7623,180.19,1507.43,1815.1,1,4,28,102,0,PENDING,REJECTED,93.37,datafile parivesh.nic.in.csv
PRJ_MST_1583,Highway Project #583 (Himachal Pradesh),DEPUTY DIRECTOR,HIMACHAL PRADESH,22.6701,82.4403,153.52,1722.28,2708.52,6,1,27,105,0,REJECTED,APPROVED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1584,Freight Corridor Project #584 (Nan),,NAN,19.5733,76.8083,345.55,4117.6,5126.88,1,4,17,91,0,PENDING,APPROVED,70.75,datafile parivesh.nic.in.csv
PRJ_MST_1585,Power Grid Line Project #585 (Nan),,NAN,23.775,77.3988,174.3,1327.48,2255.64,5,1,13,22,0,PENDING,PENDING,78.8,datafile parivesh.nic.in.csv
PRJ_MST_1586,Urban Transit Corridor Project #586 (Uttar Pradesh),ABHISHEK SINGH,UTTAR PRADESH,26.6197,81.9332,131.55,1253.22,1853.56,3,2,17,62,0,APPROVED,APPROVED,61.15,datafile parivesh.nic.in.csv
PRJ_MST_1587,Industrial Zone Project #587 (Nan),,NAN,23.2844,83.5539,167.99,1091.9,1811.57,0,3,27,108,0,PENDING,APPROVED,73.48,datafile parivesh.nic.in.csv
PRJ_MST_1588,Bulk Water Pipeline Project #588 (Karnataka),anj mining llp,KARNATAKA,20.2152,75.7456,77.21,887.15,1356.72,2,1,23,60,0,REJECTED,APPROVED,80.31,datafile parivesh.nic.in.csv
PRJ_MST_1589,Highway Project #589 (Nan),,NAN,24.0972,76.888,209.12,1625.33,2649.39,6,2,7,39,0,PENDING,APPROVED,72.08,datafile parivesh.nic.in.csv
PRJ_MST_1590,Freight Corridor Project #590 (Rajasthan),ABDUL RAHIM,RAJASTHAN,25.5571,77.3941,256.96,2149.21,3362.16,0,0,7,43,0,REJECTED,APPROVED,52.4,datafile parivesh.nic.in.csv
PRJ_MST_1591,Power Grid Line Project #591 (Nan),,NAN,18.9357,75.8858,314.53,1956.65,2748.99,3,3,3,85,1,PENDING,APPROVED,79.67,datafile parivesh.nic.in.csv
PRJ_MST_1592,Urban Transit Corridor Project #592 (Uttar Pradesh),VIJAY GUPTA,UTTAR PRADESH,25.6159,81.9579,280.34,2572.44,3173.51,0,6,26,23,1,APPROVED,PENDING,82.38,datafile parivesh.nic.in.csv
PRJ_MST_1593,Industrial Zone Project #593 (Nan),,NAN,19.2817,75.1953,179.92,1703.46,2127.14,1,3,35,50,0,PENDING,APPROVED,74.3,datafile parivesh.nic.in.csv
PRJ_MST_1594,Bulk Water Pipeline Project #594 (Gujarat),GALLANTT METAL LIMITED,GUJARAT,19.0537,84.8802,123.01,1289.05,1671.46,7,5,4,57,1,PENDING,APPROVED,92.98,datafile parivesh.nic.in.csv
PRJ_MST_1595,Highway Project #595 (Nan),,NAN,24.8881,81.3968,249.48,1619.22,2738.26,5,4,32,89,0,PENDING,REJECTED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1596,Freight Corridor Project #596 (Gujarat),GEETABEN GOSWAMI,GUJARAT,25.5804,82.6754,211.25,2111.24,3145.57,4,3,33,93,1,APPROVED,APPROVED,90.89,datafile parivesh.nic.in.csv
PRJ_MST_1597,Power Grid Line Project #597 (Nan),,NAN,18.492,77.9586,148.55,1224.49,1861.97,0,1,29,32,0,PENDING,PENDING,69.99,datafile parivesh.nic.in.csv
PRJ_MST_1598,Urban Transit Corridor Project #598 (Rajasthan),BANSAL GEO AND ENVIRO SERVICES,RAJASTHAN,23.9916,75.5457,171.69,1927.73,2506.92,4,3,7,15,0,REJECTED,APPROVED,74.33,datafile parivesh.nic.in.csv
PRJ_MST_1599,Industrial Zone Project #599 (Nan),,NAN,22.3712,83.3642,223.08,1928.9,2385.33,3,1,25,21,0,PENDING,APPROVED,73.79,datafile parivesh.nic.in.csv
PRJ_MST_1600,Bulk Water Pipeline Project #600 (Rajasthan),CHHOTU RAM,RAJASTHAN,23.7189,80.9223,62.54,643.4,939.54,4,5,36,112,1,APPROVED,APPROVED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1601,Highway Project #601 (Nan),,NAN,20.1844,80.6064,214.53,2249.45,3682.88,7,4,33,56,0,PENDING,APPROVED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1602,Freight Corridor Project #602 (Rajasthan),SURENDER SINGH TOMAR,RAJASTHAN,24.9456,80.4082,202.18,2120.98,3453.46,7,1,6,61,0,APPROVED,APPROVED,62.2,datafile parivesh.nic.in.csv
PRJ_MST_1603,Power Grid Line Project #603 (Nan),,NAN,21.6633,78.9381,180.75,1857.47,2551.17,4,3,27,113,0,PENDING,APPROVED,89.98,datafile parivesh.nic.in.csv
PRJ_MST_1604,Urban Transit Corridor Project #604 (Gujarat),HPCL MITTAL PIPELINES LIMITED,GUJARAT,18.6309,79.2528,201.31,1855.76,2674.61,4,4,27,106,0,APPROVED,APPROVED,79.05,datafile parivesh.nic.in.csv
PRJ_MST_1605,Industrial Zone Project #605 (Nan),,NAN,23.7668,84.217,343.07,3437.57,4206.26,0,1,13,81,0,PENDING,APPROVED,57.07,datafile parivesh.nic.in.csv
PRJ_MST_1606,Bulk Water Pipeline Project #606 (Bihar),anju devi,BIHAR,27.4912,87.6505,76.47,608.9,769.5,3,2,3,70,0,APPROVED,APPROVED,50.64,datafile parivesh.nic.in.csv
PRJ_MST_1607,Highway Project #607 (Nan),,NAN,19.5529,83.2395,194.08,1797.47,2504.39,6,1,17,113,0,PENDING,APPROVED,89.94,datafile parivesh.nic.in.csv
PRJ_MST_1608,Freight Corridor Project #608 (Maharashtra),SUIJIN PROJECTS PRIVATE LIMITED,MAHARASHTRA,18.9775,72.9798,253.08,1845.78,3094.38,7,3,24,89,1,PENDING,APPROVED,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1609,Power Grid Line Project #609 (Nan),,NAN,18.2116,84.6898,197.71,1611.24,2099.78,0,4,6,71,0,PENDING,PENDING,63.57,datafile parivesh.nic.in.csv
PRJ_MST_1610,Urban Transit Corridor Project #610 (Gujarat),DEEPAK CHEM TECH LIMITED,GUJARAT,20.2435,83.4834,153.84,1817.97,2867.16,7,6,27,69,0,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1611,Industrial Zone Project #611 (Nan),,NAN,25.3157,75.3383,270.52,2848.98,4765.71,5,2,4,29,0,PENDING,APPROVED,64.68,datafile parivesh.nic.in.csv
PRJ_MST_1612,Bulk Water Pipeline Project #612 (Andhra Pradesh),belmak enterprises,ANDHRA PRADESH,24.1589,83.8718,255.16,1799.82,2571.36,5,5,2,102,0,APPROVED,PENDING,75.77,datafile parivesh.nic.in.csv
PRJ_MST_1613,Highway Project #613 (Nan),,NAN,23.9916,77.0797,86.89,560.36,940.08,6,1,30,22,1,PENDING,PENDING,95.0,datafile parivesh.nic.in.csv
PRJ_MST_1614,Freight Corridor Project #614 (Meghalaya),DALMIA CEMENT (BHARAT) LIMITED,MEGHALAYA,18.8245,77.7302,344.29,3912.52,6149.27,2,0,19,31,1,APPROVED,APPROVED,59.78,datafile parivesh.nic.in.csv
PRJ_MST_1615,Power Grid Line Project #615 (Nan),,NAN,22.5414,78.7131,279.63,2800.85,4038.78,3,3,18,85,0,PENDING,REJECTED,91.9,datafile parivesh.nic.in.csv
PRJ_MST_1616,Urban Transit Corridor Project #616 (Madhya Pradesh),BHAKTI RAJA BUNDELA,MADHYA PRADESH,19.8619,82.1494,21.94,135.34,175.0,2,2,10,105,1,APPROVED,REJECTED,80.07,datafile parivesh.nic.in.csv
PRJ_MST_1617,Industrial Zone Project #617 (Nan),,NAN,20.4819,77.6849,204.49,2244.24,3068.33,7,3,2,106,1,PENDING,APPROVED,88.96,datafile parivesh.nic.in.csv
PRJ_MST_1618,Bulk Water Pipeline Project #618 (Maharashtra),PRAKASH BAVISKAR,MAHARASHTRA,18.2712,74.3744,271.62,1805.54,2810.03,0,6,22,56,1,PENDING,APPROVED,86.56,datafile parivesh.nic.in.csv
PRJ_MST_1619,Highway Project #619 (Nan),,NAN,19.7207,76.3265,100.47,1113.96,1413.41,0,5,6,108,0,PENDING,PENDING,67.62,datafile parivesh.nic.in.csv
